title	imdbId	fRatings	mRatings	Ratio	Gender_Ratio
Long Kiss Goodnight, The (1996)	116908	659	2337	0.2199599466	0.4999089695
Kansas City (1996)	116745	55	195	0.22	0.5
Endless Summer 2, The (1994)	109729	44	156	0.22	0.5
Heart Condition (1990)	99750	22	78	0.22	0.5
Imaginary Crimes (1994)	110115	11	39	0.22	0.5
Island, The (1980)	80934	11	39	0.22	0.5
Time of the Wolf, The (Le temps du loup) (2003)	324197	11	39	0.22	0.5
To End All Wars (2001)	243609	11	39	0.22	0.5
56 Up (2012)	2147134	11	39	0.22	0.5
A.I. Artificial Intelligence (2001)	212720	806	2857	0.22003822	0.5000245
Saboteur (1942)	35279	101	358	0.220043573	0.5000279314
Click (2006)	389860	101	358	0.220043573	0.5000279314
Song of the Little Road (Pather Panchali) (1955)	48473	90	319	0.2200488998	0.500031346
Higher Learning (1995)	113305	182	645	0.2200725514	0.5000465073
Man Who Wasn't There, The (2001)	243133	353	1251	0.220074813	0.500047957
American History X (1998)	120586	1087	3852	0.2200850375	0.5000545112
Blow-Out (La grande bouffe) (1973)	70130	46	163	0.2200956938	0.5000613422
Hoodwinked! (2005)	443536	46	163	0.2200956938	0.5000613422
Jerk, The (1979)	79367	705	2498	0.2201061505	0.5000680452
Soldier's Story, A (1984)	88146	162	574	0.2201086957	0.5000696767
Showgirls (1995)	114436	313	1109	0.2201125176	0.5000721267
Titus (1999)	120866	175	620	0.2201257862	0.5000806322
¡Three Amigos! (1986)	92086	669	2370	0.2201382034	0.5000885919
Lake Placid (1999)	139414	465	1647	0.2201704545	0.5001092657
City Slickers (1991)	101587	648	2295	0.2201834862	0.5001176194
Lifeboat (1944)	37017	216	765	0.2201834862	0.5001176194
Revenge of the Pink Panther (1978)	78163	48	170	0.2201834862	0.5001176194
Last Laugh, The (Letzte Mann, Der) (1924)	15064	24	85	0.2201834862	0.5001176194
Fearless Vampire Killers, The (1967)	61655	24	85	0.2201834862	0.5001176194
Indiana Jones and the Temple of Doom (1984)	87469	1519	5376	0.2203045685	0.5001952362
Goodfellas (1990)	99685	2099	7427	0.2203443208	0.5002207185
Da Vinci Code, The (2006)	382625	233	824	0.2204351939	0.5002789705
Black Swan (2010)	947798	179	633	0.2204433498	0.5002841986
Iron Lady, The (2011)	1007029	28	99	0.2204724409	0.5003028468
Wild Things (1998)	120890	785	2775	0.220505618	0.5003241141
Beasts of the Southern Wild (2012)	2125435	43	152	0.2205128205	0.5003287311
Lost in La Mancha (2002)	308514	79	279	0.2206703911	0.5004297379
Poseidon Adventure, The (1972)	69113	666	2352	0.2206759443	0.5004332976
Band of Outsiders (Bande à part) (1964)	57869	32	113	0.2206896552	0.5004420866
Shame (2011)	1723811	32	113	0.2206896552	0.5004420866
Ghosts of the Abyss (2003)	297144	17	60	0.2207792208	0.5004995005
Fear and Loathing in Las Vegas (1998)	120669	554	1955	0.2208051016	0.5005160908
40-Year-Old Virgin, The (2005)	405422	318	1122	0.2208333333	0.500534188
Curious Case of Benjamin Button, The (2008)	421715	182	642	0.2208737864	0.5005601195
Man Who Knew Too Little, The (1997)	120483	283	998	0.2209211553	0.5005904842
Dressed to Kill (1980)	80661	76	268	0.2209302326	0.5005963029
Kill Me Again (1989)	97662	19	67	0.2209302326	0.5005963029
Matrix, The (1999)	133093	3404	12001	0.2209672184	0.5006200118
Blues Brothers, The (1980)	80455	1669	5884	0.2209717993	0.5006229483
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)	68555	244	860	0.2210144928	0.5006503159
Billy Liar (1963)	56868	21	74	0.2210526316	0.5006747638
Phone Booth (2002)	183649	284	1000	0.2211838006	0.5007588466
From the Hip (1987)	93051	50	176	0.2212389381	0.5007941911
Bones (2001)	166110	25	88	0.2212389381	0.5007941911
Million Dollar Baby (2004)	405159	340	1196	0.2213541667	0.5008680556
Backdraft (1991)	101393	767	2698	0.2213564214	0.5008695009
Ice Age 2: The Meltdown (2006)	438097	120	422	0.221402214	0.5008988551
Timeline (2003)	300556	60	211	0.221402214	0.5008988551
Phantoms (1998)	119891	105	369	0.2215189873	0.5009737098
50/50 (2011)	1306980	82	288	0.2216216216	0.501039501
Howling II: Your Sister Is a Werewolf (1985)	89308	41	144	0.2216216216	0.501039501
Unlawful Entry (1992)	105699	86	302	0.2216494845	0.5010573619
Eyes Without a Face (Yeux sans visage, Les) (1959)	53459	43	151	0.2216494845	0.5010573619
Kangaroo Jack (2003)	257568	45	158	0.2216748768	0.501073639
Faraway, So Close (In weiter Ferne, so nah!) (1993)	107209	51	179	0.2217391304	0.5011148272
Control (2007)	421082	51	179	0.2217391304	0.5011148272
Naked (1993)	107653	170	596	0.2219321149	0.5012385352
Gladiator (2000)	172495	2272	7963	0.2219833903	0.5012714041
M (1931)	22100	417	1461	0.2220447284	0.5013107234
Femme Nikita, La (Nikita) (1990)	100263	903	3163	0.2220855878	0.5013369153
Aviator, The (2004)	338751	270	945	0.2222222222	0.5014245014
Switchback (1997)	119210	106	371	0.2222222222	0.5014245014
Night Falls on Manhattan (1996)	119783	94	329	0.2222222222	0.5014245014
Eating Raoul (1982)	83869	50	175	0.2222222222	0.5014245014
My Best Fiend (Mein liebster Feind) (1999)	200849	44	154	0.2222222222	0.5014245014
Mean Creek (2004)	377091	40	140	0.2222222222	0.5014245014
Bang the Drum Slowly (1973)	69765	34	119	0.2222222222	0.5014245014
Hunchback of Notre Dame, The (1939)	31455	28	98	0.2222222222	0.5014245014
Fool's Gold (2008)	770752	28	98	0.2222222222	0.5014245014
Female Trouble (1975)	72979	26	91	0.2222222222	0.5014245014
Front, The (1976)	74554	24	84	0.2222222222	0.5014245014
Manderlay (2005)	342735	22	77	0.2222222222	0.5014245014
Fire in the Sky (1993)	106912	18	63	0.2222222222	0.5014245014
Strangers with Candy (2005)	369994	18	63	0.2222222222	0.5014245014
Brooklyn (2015)	2381111	18	63	0.2222222222	0.5014245014
Q & A (1990)	100442	14	49	0.2222222222	0.5014245014
Eddie Izzard: Dress to Kill (1999)	184424	14	49	0.2222222222	0.5014245014
Edmond (2005)	443496	14	49	0.2222222222	0.5014245014
24 7: Twenty Four Seven (1997)	120391	12	42	0.2222222222	0.5014245014
All About Lily Chou-Chou (Riri Shushu no subete) (2001)	297721	12	42	0.2222222222	0.5014245014
Live Nude Girls Unite! (2000)	264802	12	42	0.2222222222	0.5014245014
Oleanna (1994)	110722	12	42	0.2222222222	0.5014245014
Battleground (1949)	41163	12	42	0.2222222222	0.5014245014
Duma (2005)	361715	12	42	0.2222222222	0.5014245014
See the Sea (1997)	139564	10	35	0.2222222222	0.5014245014
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)	118834	10	35	0.2222222222	0.5014245014
Assassination Tango (2002)	283897	10	35	0.2222222222	0.5014245014
Sweeney Todd (2006)	479760	10	35	0.2222222222	0.5014245014
Dry Cleaning (Nettoyage à sec) (1997)	119773	8	28	0.2222222222	0.5014245014
Horrors of Spider Island (Ein Toter Hing im Netz) (1960)	56600	8	28	0.2222222222	0.5014245014
Hero at Large (1980)	80863	8	28	0.2222222222	0.5014245014
Return to Horror High (1987)	93854	8	28	0.2222222222	0.5014245014
Hero and the Terror (1988)	95296	8	28	0.2222222222	0.5014245014
Blackboards (Takhté Siah) (2000)	246266	8	28	0.2222222222	0.5014245014
Wake of the Red Witch (1948)	40946	8	28	0.2222222222	0.5014245014
Aliens of the Deep (2005)	417415	8	28	0.2222222222	0.5014245014
Old Dogs (2009)	976238	8	28	0.2222222222	0.5014245014
Awakening, The (2011)	1687901	8	28	0.2222222222	0.5014245014
The End of the Tour (2015)	3416744	8	28	0.2222222222	0.5014245014
Eye of Vichy, The (Oeil de Vichy, L') (1993)	107727	6	21	0.2222222222	0.5014245014
Honky Tonk Freeway (1981)	82525	6	21	0.2222222222	0.5014245014
Whistle Blower, The (1986)	92206	6	21	0.2222222222	0.5014245014
Let's Do It Again (1975)	73282	6	21	0.2222222222	0.5014245014
Soft Skin, The (La peau douce) (1964)	58458	6	21	0.2222222222	0.5014245014
Time of Your Life, The (1948)	40884	6	21	0.2222222222	0.5014245014
Tin Star, The (1957)	51087	6	21	0.2222222222	0.5014245014
Battles Without Honor & Humanity (Jingi naki tatakai) (1973)	70246	6	21	0.2222222222	0.5014245014
After School Special (a.k.a. Barely Legal) (2003)	302297	6	21	0.2222222222	0.5014245014
Man's Job (Miehen työ) (2007)	890882	6	21	0.2222222222	0.5014245014
Silent Light (Stellet licht) (2007)	841925	6	21	0.2222222222	0.5014245014
Potiche (2010)	1521848	6	21	0.2222222222	0.5014245014
Requiem for a Dream (2000)	180093	700	2449	0.2222927914	0.5014697381
Child's Play 2 (1990)	99253	161	563	0.2223756906	0.5015228786
Trial and Error (1997)	120373	93	325	0.2224880383	0.5015948963
Outbreak (1995)	114069	1001	3498	0.2224938875	0.5015986459
Damien: Omen II (1978)	77394	168	587	0.2225165563	0.5016131771
Village of the Damned (1960)	54443	211	737	0.2225738397	0.5016498972
Planes, Trains & Automobiles (1987)	93748	673	2350	0.2226265299	0.501683673
Tell No One (Ne le dis à personne) (2006)	362225	43	150	0.2227979275	0.5017935432
Friday the 13th (1980)	80761	402	1402	0.2228381375	0.5018193189
Curse of Frankenstein, The (1957)	50280	37	129	0.2228915663	0.5018535681
Free Enterprise (1998)	141105	62	216	0.2230215827	0.501936912
Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)	1216487	56	195	0.2231075697	0.5019920319
Eight Days a Week (1997)	119054	27	94	0.2231404959	0.5020131384
Greatest Game Ever Played, The (2005)	388980	27	94	0.2231404959	0.5020131384
Under the Rainbow (1981)	83254	52	181	0.2231759657	0.5020358754
Edge of Heaven, The (Auf der anderen Seite) (2007)	880502	23	80	0.2233009709	0.502116007
Crow, The (1994)	109506	995	3459	0.2233947014	0.5021760906
Play It Again, Sam (1972)	69097	63	219	0.2234042553	0.5021822149
Into the Woods (2014)	2180411	21	73	0.2234042553	0.5021822149
Chinatown (1974)	71315	1446	5026	0.2234239802	0.5021948591
Hollywood Homicide (2003)	329717	61	212	0.2234432234	0.5022071945
Batman & Robin (1997)	118688	829	2881	0.2234501348	0.5022116249
Bourne Identity, The (2002)	258463	788	2738	0.2234826999	0.5022325
Nightmare on Elm Street 4: The Dream Master, A (1988)	95742	236	820	0.2234848485	0.5022338772
Star Kid (1997)	120478	59	205	0.2234848485	0.5022338772
Nightmare on Elm Street 2: Freddy's Revenge, A (1985)	89686	270	938	0.2235099338	0.5022499575
Indiana Jones and the Last Crusade (1989)	97576	2192	7615	0.2235138167	0.5022524466
Something Wild (1986)	91983	114	396	0.2235294118	0.5022624434
Hustle & Flow (2005)	410097	57	198	0.2235294118	0.5022624434
King Ralph (1991)	102216	38	132	0.2235294118	0.5022624434
Swarm, The (1978)	78350	19	66	0.2235294118	0.5022624434
Mulholland Drive (2001)	166924	615	2135	0.2236363636	0.5023310023
Back to the Future Part II (1989)	96874	1538	5338	0.2236765561	0.5023567668
Omen, The (1976)	75005	510	1770	0.2236842105	0.5023616734
Crow: City of Angels, The (1996)	115986	217	753	0.2237113402	0.5023790642
Messenger: The Story of Joan of Arc, The (1999)	151137	375	1301	0.2237470167	0.5024019338
Down Periscope (1996)	116130	220	763	0.2238046796	0.5024388971
Absolute Power (1997)	118548	426	1477	0.2238570678	0.5024724794
Airheads (1994)	109068	304	1054	0.2238586156	0.5024734715
Two Mules for Sister Sara (1970)	65134	45	156	0.223880597	0.5024875622
Enfer, L' (1994)	109731	15	52	0.223880597	0.5024875622
Dirty Shame, A (2004)	365125	15	52	0.223880597	0.5024875622
Reservation Road (2007)	831884	15	52	0.223880597	0.5024875622
Little Nicky (2000)	185431	294	1019	0.2239146992	0.5025094225
European Vacation (aka National Lampoon's European Vacation) (1985)	89670	382	1324	0.223915592	0.5025099949
Welcome to Collinwood (2002)	271259	28	97	0.224	0.5025641026
Duck Soup (1933)	23969	612	2120	0.224011713	0.5025716109
Divine Intervention (Yadon ilaheyya) (2002)	274428	13	45	0.224137931	0.5026525199
College (1927)	17765	13	45	0.224137931	0.5026525199
Mummy, The (1999)	120616	1361	4708	0.2242544076	0.5027271844
Good Burger (1997)	119215	24	83	0.2242990654	0.5027558112
Down by Law (1986)	90967	299	1034	0.2243060765	0.5027603055
Departures (Okuribito) (2008)	1069238	35	121	0.2243589744	0.5027942143
Donnie Brasco (1997)	119008	956	3305	0.2243604788	0.5027951787
Thin Blue Line, The (1988)	96257	337	1165	0.22436751	0.5027996859
Nick of Time (1995)	113972	289	999	0.224378882	0.5028069756
Nightmare on Elm Street 5: The Dream Child, A (1989)	97981	189	653	0.2244655582	0.5028625373
Frances Ha (2012)	2347569	22	76	0.2244897959	0.5028780743
Donovan's Brain (1953)	45699	11	38	0.2244897959	0.5028780743
Relentless (1989)	98184	11	38	0.2244897959	0.5028780743
His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)	274497	11	38	0.2244897959	0.5028780743
Student Bodies (1981)	83133	11	38	0.2244897959	0.5028780743
Bad Boy Bubby (1993)	106341	11	38	0.2244897959	0.5028780743
Hobson's Choice (1954)	47094	11	38	0.2244897959	0.5028780743
Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)	1343097	53	183	0.2245762712	0.5029335072
Fracture (2007)	488120	84	290	0.2245989305	0.5029480324
End of Violence, The (1997)	119062	42	145	0.2245989305	0.5029480324
Fallen (1998)	119099	469	1619	0.2246168582	0.5029595245
Little Big Man (1970)	65988	504	1739	0.2246990638	0.5030122204
Ides of March, The (2011)	1124035	60	207	0.2247191011	0.5030250648
After the Sunset (2004)	367479	49	169	0.2247706422	0.503058104
Monty Python's Life of Brian (1979)	79470	1355	4672	0.224821636	0.5030907923
Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)	38890	47	162	0.2248803828	0.5031284505
Stuck on You (2003)	338466	74	255	0.2249240122	0.5031564181
Toy, The (1982)	84809	92	317	0.2249388753	0.5031659457
Illusionist, The (2006)	443543	238	820	0.224952741	0.503174834
Wings (1927)	18578	54	186	0.225	0.5032051282
Henry: Portrait of a Serial Killer, Part 2 (1998)	116516	36	124	0.225	0.5032051282
Mr. Bean's Holiday (2007)	453451	36	124	0.225	0.5032051282
Sprung (1997)	120190	9	31	0.225	0.5032051282
Battle of the Sexes, The (1959)	52607	9	31	0.225	0.5032051282
Death Ship (1980)	80603	9	31	0.225	0.5032051282
Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan) (1980)	81590	9	31	0.225	0.5032051282
Experiment in Terror (1962)	55972	9	31	0.225	0.5032051282
Inheritance, The (Arven) (2003)	328844	9	31	0.225	0.5032051282
My Voyage to Italy (Il mio viaggio in Italia) (1999)	173772	9	31	0.225	0.5032051282
Topper (1937)	29682	9	31	0.225	0.5032051282
Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto) (1966)	60464	9	31	0.225	0.5032051282
Serbian Film, A (Srpski film) (2010)	1273235	9	31	0.225	0.5032051282
Color of Money, The (1986)	90863	397	1367	0.2250566893	0.5032414675
Out of Time (2003)	313443	61	210	0.2250922509	0.5032642634
Strada, La (1954)	47528	52	179	0.2251082251	0.5032745033
Intermission (2003)	332658	34	117	0.2251655629	0.5033112583
Big Lebowski, The (1998)	118715	1545	5316	0.225185833	0.5033242519
Simple Plan, A (1998)	120324	840	2890	0.2252010724	0.5033340208
Telling Lies in America (1997)	120303	25	86	0.2252252252	0.5033495033
Bats (1999)	200469	91	313	0.2252475248	0.5033637979
Brothers Bloom, The (2008)	844286	41	141	0.2252747253	0.5033812342
Animal, The (2001)	255798	146	502	0.225308642	0.5034029756
Last Tango in Paris (Ultimo tango a Parigi) (1972)	70849	64	220	0.2253521127	0.5034308415
Me, Myself & Irene (2000)	183505	808	2776	0.2254464286	0.5034913004
Stakeout (1987)	94025	113	388	0.2255489022	0.5035569886
21 (2008)	478087	90	309	0.2255639098	0.5035666088
Out Cold (2001)	253798	30	103	0.2255639098	0.5035666088
Gattaca (1997)	119177	1563	5365	0.2256062356	0.5035937407
Gigli (2003)	299930	44	151	0.2256410256	0.5036160421
SpongeBob SquarePants Movie, The (2004)	345950	51	175	0.2256637168	0.5036305877
Killing Fields, The (1984)	87553	848	2908	0.225772098	0.5037000628
Curdled (1996)	115994	28	96	0.2258064516	0.5037220844
Big Bounce, The (2004)	315824	28	96	0.2258064516	0.5037220844
Heartbreak Kid, The (2007)	408839	28	96	0.2258064516	0.5037220844
The Glass Shield (1994)	109906	21	72	0.2258064516	0.5037220844
Stoker (2013)	1682180	21	72	0.2258064516	0.5037220844
August: Osage County (2013)	1322269	21	72	0.2258064516	0.5037220844
Guadalcanal Diary (1943)	35957	14	48	0.2258064516	0.5037220844
Tale of Springtime, A (Conte de Printemps) (1990)	97106	14	48	0.2258064516	0.5037220844
Revenge (1990)	100485	14	48	0.2258064516	0.5037220844
Front Page, The (1974)	71524	14	48	0.2258064516	0.5037220844
Bush's Brain (2004)	403910	14	48	0.2258064516	0.5037220844
Havoc (2005)	285175	14	48	0.2258064516	0.5037220844
I Am Love (Io sono l'amore) (2009)	1226236	14	48	0.2258064516	0.5037220844
Something to Sing About (1937)	29588	7	24	0.2258064516	0.5037220844
Rhyme & Reason (1997)	120014	7	24	0.2258064516	0.5037220844
Boys Life 3 (2000)	265101	7	24	0.2258064516	0.5037220844
Salome's Last Dance (1988)	96029	7	24	0.2258064516	0.5037220844
The Monster Club (1981)	81178	7	24	0.2258064516	0.5037220844
Madhouse (1990)	100087	7	24	0.2258064516	0.5037220844
Viva Las Vegas (1964)	58725	7	24	0.2258064516	0.5037220844
Stay Hungry (1976)	75268	7	24	0.2258064516	0.5037220844
Disorderly Orderly, The (1964)	58018	7	24	0.2258064516	0.5037220844
Gone (2012)	1838544	7	24	0.2258064516	0.5037220844
Rio 2 (2014)	2357291	7	24	0.2258064516	0.5037220844
Crocodile Dundee II (1988)	92493	558	1912	0.2259109312	0.5037890584
Stupids, The (1996)	117768	68	233	0.2259136213	0.5037907829
Trading Places (1983)	86465	861	2950	0.2259249541	0.5037980475
Murder on the Orient Express (1974)	71877	61	209	0.2259259259	0.5037986705
Terminal, The (2004)	362227	256	877	0.2259488085	0.5038133388
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)	120434	289	990	0.2259577795	0.5038190894
Midsummer Night's Sex Comedy, A (1982)	84329	40	137	0.2259887006	0.5038389106
Dirty Rotten Scoundrels (1988)	95031	363	1243	0.2260273973	0.5038637162
Pursuit of Happyness, The (2006)	454921	144	493	0.2260596546	0.503884394
They Made Me a Criminal (1939)	32022	19	65	0.2261904762	0.503968254
Fluffer, The (2001)	245115	19	65	0.2261904762	0.503968254
Hiroshima Mon Amour (1959)	52893	31	106	0.2262773723	0.5040239566
Mission, The (1986)	91530	282	964	0.2263242376	0.5040539984
Red Dwarf, The (Nain rouge, Le) (1998)	156820	12	41	0.2264150943	0.50411224
Other Woman, The (2014)	2203939	12	41	0.2264150943	0.50411224
South Park: Bigger, Longer and Uncut (1999)	158983	1539	5258	0.2264234221	0.5041175783
White Men Can't Jump (1992)	105812	573	1957	0.2264822134	0.504155265
Brubaker (1980)	80474	53	181	0.2264957265	0.5041639272
Days of Heaven (1978)	77405	164	560	0.226519337	0.5041790622
Hell Night (1981)	82511	29	99	0.2265625	0.5042067308
The Mating Habits of the Earthbound Human (1999)	165874	29	99	0.2265625	0.5042067308
Without a Paddle (2004)	364751	46	157	0.2266009852	0.5042314008
Dracula (1931)	21814	250	853	0.2266545784	0.5042657554
Jaws: The Revenge (1987)	93300	136	464	0.2266666667	0.5042735043
Meatballs 4 (1992)	104837	39	133	0.226744186	0.5043231962
Addiction, The (1995)	112288	66	225	0.2268041237	0.5043616178
Dead of Winter (1987)	92842	22	75	0.2268041237	0.5043616178
Last Year at Marienbad (L'Année dernière à Marienbad) (1961)	54632	22	75	0.2268041237	0.5043616178
Wendy and Lucy (2008)	1152850	22	75	0.2268041237	0.5043616178
Princess Mononoke (Mononoke-hime) (1997)	119698	593	2021	0.226855394	0.5043944834
Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	13442	358	1220	0.226869455	0.5044034968
Ghoulies (1985)	89200	81	276	0.2268907563	0.5044171515
Scrooged (1988)	96061	512	1744	0.2269503546	0.5044553555
Warm Bodies (2013)	1588173	32	109	0.2269503546	0.5044553555
